dry_run_rank,ticker,company_name,exchange,country,sector,industry,market_cap,source,instrument_type,instrument_scope,classification_confidence,classification_reason,dry_run_status,scoring_performed,openai_called,broker_called,financial_advice
888,ECBK,"ECB Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
889,ECOR,"electroCore, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
890,ECPG,Encore Capital Group Inc - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
891,ECX,ECARX Holdings Inc. - Class A Ordinary shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
892,EDBL,Edible Garden AG Incorporated - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
893,EDHL,Everbright Digital Holding Limited - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
894,EDIT,"Editas Medicine, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
895,EDRY,EuroDry Ltd. - Common Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
896,EDSA,"Edesa Biotech, Inc. - Common Shares",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
897,EDTK,Skillful Craftsman Education Technology Limited - Ordinary Share,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,SOURCE_ONLY,False,False,False,False
898,EDUC,Educational Development Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
899,EEFT,"Euronet Worldwide, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
900,EEIQ,EpicQuest Education Group International Limited - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
901,EFOI,"Energy Focus, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
902,EFSC,Enterprise Financial Services Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
903,EFSI,Eagle Financial Services Inc - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
904,EFTY,"Etoiles Capital Group Co., Ltd. - Class A Ordinary Shares",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
905,EGAN,eGain Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
906,EGBN,"Eagle Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
907,EGHT,8x8 Inc - Common stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
908,EH,EHang Holdings Limited - ADS,NASDAQ,USA,,,,nasdaqlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,SOURCE_ONLY,False,False,False,False
909,EHGO,Eshallgo Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
910,EHLD,Euroholdings Ltd. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
911,EHTH,"eHealth, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
912,EIKN,"Eikon Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
913,EJH,E-Home Household Service Holdings Limited - Ordinary shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
914,ELAB,PMGC Holdings Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
915,ELBM,Electra Battery Materials Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
916,ELDN,"Eledon Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
917,ELE,Elemental Royalty Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
918,ELMT,The Elmet Group Co. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
919,ELOG,Eastern International Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
920,ELPW,Elong Power Holding Limited - Class A Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
921,ELSE,"Electro-Sensors, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
922,ELTK,Eltek Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
923,ELTX,"Elicio Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
924,ELUT,"Elutia, Inc. - Class A Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
925,ELVA,Electrovaya Inc. - Common Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
926,ELVN,"Enliven Therapeutics, Inc.  - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
927,ELVR,Elevra Lithium Limited - American Depository Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.,SOURCE_ONLY,False,False,False,False
928,ELWT,"Elauwit Connection, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
929,EMAT,Evolution Metals & Technologies Corp. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
930,EMBC,Embecta Corp. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
931,EML,Eastern Company (The) - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
932,EMPD,Empery Digital Inc. - Common stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
933,EMPG,Empro Group Inc. - Ordinary shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
934,ENGN,enGene Therapeutics Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
935,ENGS,Energys Group Limited - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
936,ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
937,ENLV,Enlivex Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
938,ENPH,"Enphase Energy, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
939,ENSC,"Ensysce Biosciences, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
940,ENSG,"The Ensign Group, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
941,ENTA,"Enanta Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
942,ENTG,"Entegris, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
943,ENTX,Entera Bio Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
944,ENVB,"Enveric Biosciences, Inc.  - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
945,ENVX,Enovix Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
946,EOLS,"Evolus, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
947,EOSE,"Eos Energy Enterprises, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
948,EPOW,E-Power Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
949,EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
950,EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
951,EPSN,Epsilon Energy Ltd. - Common Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
952,EQ,"Equillium, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
953,EQIX,"Equinix, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
954,EQPT,EquipmentShare.com Inc - Class A Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
955,ERAS,"Erasca, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
956,ERIE,Erie Indemnity Company - Class A Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
957,ERII,"Energy Recovery, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
958,ERNA,Ernexa Therapeutics Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
959,ESCA,"Escalade, Incorporated - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
960,ESEA,Euroseas Ltd. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
961,ESLA,"Estrella Immunopharma, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
962,ESLT,Elbit Systems Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
963,ESOA,Energy Services of America Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
964,ESPR,"Esperion Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
965,ESQ,"Esquire Financial Holdings, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
966,ESTA,Establishment Labs Holdings Inc. - Common Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
967,ETON,"Eton Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
968,ETOR,eToro Group Ltd. - Class A Common Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
969,ETS,Elite Express Holding Inc. - Class A Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
970,EU,enCore Energy Corp. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
971,EUDA,Euda Health Holdings Limited - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
972,EVAX,Evaxion A/S - American Depositary Share,NASDAQ,USA,,,,nasdaqlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.,SOURCE_ONLY,False,False,False,False
973,EVCM,EverCommerce Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
974,EVER,"EverQuote, Inc. - Class A Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
975,EVGN,Evogene Ltd. - Ordinary Shares,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
976,EVGO,EVgo Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
977,EVLV,"Evolv Technologies Holdings, Inc. - Class A Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
978,EVRG,"Evergy, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
979,EVTV,"Envirotech Vehicles, Inc. - Common stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
980,EWBC,"East West Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
981,EWTX,"Edgewise Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
982,EXC,Exelon Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
983,EXE,Expand Energy Corporation - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
984,EXEL,"Exelixis, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
985,EXFY,"Expensify, Inc. - Class A Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
986,EXLS,"ExlService Holdings, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
987,EXOZ,eXoZymes Inc. - Common Stock,NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
988,EXPE,"Expedia Group, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
989,EXPO,"Exponent, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
990,EXTR,"Extreme Networks, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
991,EXYN,"Exyn Technologies, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
992,EYE,"National Vision Holdings, Inc. - Common Stock",NASDAQ,USA,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.,SOURCE_ONLY,False,False,False,False
