Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source
SPH,"Suburban Propane Partners, L.P. Common Stock",NYSE,USA,,,,,,otherlisted
SPHR,Sphere Entertainment Co. Class A Common Stock,NYSE,USA,,,,,,otherlisted
SPIR,"Spire Global, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
SPMA,"Sound Point Meridian Capital, Inc. 8.00% Series A Preferred Shares Due 2029",NYSE,USA,,,,,,otherlisted
SPMC,"Sound Point Meridian Capital, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SPME,"Sound Point Meridian Capital, Inc. 7.875% Series B Preferred Shares due 2030",NYSE,USA,,,,,,otherlisted
SPNT,SiriusPoint Ltd. Common Shares,NYSE,USA,,,,,,otherlisted
SPOT,Spotify Technology S.A. Ordinary Shares,NYSE,USA,,,,,,otherlisted
SPRU,Spruce Power Holding Corporation Class A Common Stock,NYSE,USA,,,,,,otherlisted
SPXC,"SPX Technologies, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,NYSE,USA,,,,,,otherlisted
SQM,Sociedad Quimica y Minera S.A. Common Stock,NYSE,USA,,,,,,otherlisted
SQNS,Sequans Communications S.A. American Depositary Shares (each representing one hundred (100) Ordinary Shares),NYSE,USA,,,,,,otherlisted
SR,Spire Inc. Common Stock,NYSE,USA,,,,,,otherlisted
SRE,DBA Sempra Common Stock,NYSE,USA,,,,,,otherlisted
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,NYSE,USA,,,,,,otherlisted
SRFM,Surf Air Mobility Inc. Common Stock,NYSE,USA,,,,,,otherlisted
SRG,Seritage Growth Properties Class A Common Stock,NYSE,USA,,,,,,otherlisted
SRI,"Stoneridge, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SRJN,Spire Inc. 6.375% Junior Subordinated Notes due 2086,NYSE,USA,,,,,,otherlisted
SRL,Scully Royalty Ltd.,NYSE,USA,,,,,,otherlisted
SRV,NXG Cushing Midstream Energy Fund Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted
SRXH,"SRX Health Solutions, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
SSB,SouthState Bank Corporation Common Stock,NYSE,USA,,,,,,otherlisted
SSD,"Simpson Manufacturing Company, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SSL,Sasol Ltd. American Depositary Shares,NYSE,USA,,,,,,otherlisted
SSMR,Sunshine Silver Mining & Refining Company Common Stock,NYSE,USA,,,,,,otherlisted
SST,"System1, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
SSTK,"Shutterstock, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
ST,Sensata Technologies Holding plc Ordinary Shares,NYSE,USA,,,,,,otherlisted
STAG,"Stag Industrial, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
STC,Stewart Information Services Corporation Common Stock,NYSE,USA,,,,,,otherlisted
STE,STERIS plc (Ireland) Ordinary Shares,NYSE,USA,,,,,,otherlisted
STEL,"Stellar Bancorp, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
STEM,"Stem, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
STEW,"SRH Total Return Fund, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
STG,"Sunlands Technology Group American Depositary Shares, representing Class A ordinary shares",NYSE,USA,,,,,,otherlisted
STK,Columbia Seligman Premium Technology Growth Fund Inc,NYSE,USA,,,,,,otherlisted
STLA,Stellantis N.V. Common Shares,NYSE,USA,,,,,,otherlisted
STM,STMicroelectronics N.V. Common Stock,NYSE,USA,,,,,,otherlisted
STN,Stantec Inc Common Stock,NYSE,USA,,,,,,otherlisted
STNG,Scorpio Tankers Inc. Common Shares,NYSE,USA,,,,,,otherlisted
STRW,"Strawberry Fields REIT, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
STT,State Street Corporation Common Stock,NYSE,USA,,,,,,otherlisted
STUB,"StubHub Holdings, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
STVN,Stevanato Group S.p.A. Ordinary Shares,NYSE,USA,,,,,,otherlisted
STWD,"STARWOOD PROPERTY TRUST, INC. Starwood Property Trust Inc.",NYSE,USA,,,,,,otherlisted
STXS,"Stereotaxis, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
STZ,"Constellation Brands, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SU,Suncor Energy  Inc. Common Stock,NYSE,USA,,,,,,otherlisted
SUI,"Sun Communities, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SUN,Sunoco LP Common Units representing limited partner interests,NYSE,USA,,,,,,otherlisted
SUNB,"Sunbelt Rentals Holdings, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SUNC,"SunocoCorp LLC Common Units, representing limited liability company interests",NYSE,USA,,,,,,otherlisted
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,NYSE,USA,,,,,,otherlisted
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),NYSE,USA,,,,,,otherlisted
SVM,Silvercorp Metals Inc. Common Shares,AMEX,USA,,,,,,otherlisted
SVV,"Savers Value Village, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SW,Smurfit WestRock plc Ordinary Shares,NYSE,USA,,,,,,otherlisted
SWK,"Stanley Black & Decker, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SWX,"Southwest Gas Holdings, Inc. Common Stock (DE)",NYSE,USA,,,,,,otherlisted
SWZ,Total Return Securities Fund Common Stock,NYSE,USA,,,,,,otherlisted
SXC,"SunCoke Energy, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
SXI,Standex International Corporation Common Stock,NYSE,USA,,,,,,otherlisted
SXT,Sensient Technologies Corporation Common Stock,NYSE,USA,,,,,,otherlisted
SYF,Synchrony Financial Common Stock,NYSE,USA,,,,,,otherlisted
SYK,Stryker Corporation Common Stock,NYSE,USA,,,,,,otherlisted
SYNX,Silynxcom Ltd. Ordinary Shares,AMEX,USA,,,,,,otherlisted
SYY,Sysco Corporation Common Stock,NYSE,USA,,,,,,otherlisted
T,AT&T Inc.,NYSE,USA,,,,,,otherlisted
TAC,TransAlta Corporation Ordinary Shares,NYSE,USA,,,,,,otherlisted
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),NYSE,USA,,,,,,otherlisted
TAL,TAL Education Group American Depositary Shares,NYSE,USA,,,,,,otherlisted
TALO,"Talos Energy, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TAP,Molson Coors Beverage Company Class B Common Stock,NYSE,USA,,,,,,otherlisted
TAP.A,Molson Coors Beverage Company Class A Common Stock,NYSE,USA,,,,,,otherlisted
TBB,AT&T Inc. 5.350% Global Notes due 2066,NYSE,USA,,,,,,otherlisted
TBBB,BBB Foods Inc. Class A Common Shares,NYSE,USA,,,,,,otherlisted
TBI,"TrueBlue, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TBN,Tamboran Resources Corporation Common stock,NYSE,USA,,,,,,otherlisted
TCBX,"Third Coast Bancshares, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TCGL,TechCreate Group Ltd. Class A Ordinary Shares,AMEX,USA,,,,,,otherlisted
TCI,"Transcontinental Realty Investors, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TCPA,TransCanada PipeLines Limited 6.250% Junior Subordinated Notes due 2085,NYSE,USA,,,,,,otherlisted
TD,Toronto Dominion Bank (The) Common Stock,NYSE,USA,,,,,,otherlisted
TDAY,"USA TODAY Co., Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TDC,Teradata Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TDF,"Templeton Dragon Fund, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TDG,Transdigm Group Incorporated Common Stock,NYSE,USA,,,,,,otherlisted
TDOC,"Teladoc Health, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TDS,"Telephone and Data Systems, Inc. Common Shares",NYSE,USA,,,,,,otherlisted
TDW,Tidewater Inc. Common Stock,NYSE,USA,,,,,,otherlisted
TDY,Teledyne Technologies Incorporated Common Stock,NYSE,USA,,,,,,otherlisted
TE,T1 Energy Inc. Common Stock,NYSE,USA,,,,,,otherlisted
TE.W,"T1 Energy Inc. Warrants, each whole warrant exercisable to purchase one Common Stock at an exercise price of $11.50 per share",NYSE,USA,,,,,,otherlisted
TECK,Teck Resources Ltd Ordinary Shares,NYSE,USA,,,,,,otherlisted
TEI,"Templeton Emerging Markets Income Fund, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TEL,TE Connectivity plc Ordinary Shares,NYSE,USA,,,,,,otherlisted
TEN,Tsakos Energy Navigation Ltd Common Shares,NYSE,USA,,,,,,otherlisted
TEO,Telecom Argentina SA,NYSE,USA,,,,,,otherlisted
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,NYSE,USA,,,,,,otherlisted
TEX,Terex Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TFC,Truist Financial Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TFII,TFI International Inc. Common Shares,NYSE,USA,,,,,,otherlisted
TFIN,"Triumph Financial, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TFPM,Triple Flag Precious Metals Corp. Common Shares,NYSE,USA,,,,,,otherlisted
TFX,Teleflex Incorporated Common Stock,NYSE,USA,,,,,,otherlisted
TG,Tredegar Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TGB,"Taseko Mines, Ltd. Common Stock",AMEX,USA,,,,,,otherlisted
TGE,The Generation Essentials Group Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted
TGE.W,"The Generation Essentials Group Warrants, each whole warrant exercisable for one Class A Ordinary Share",AMEX,USA,,,,,,otherlisted
TGEN,Tecogen Inc. Common Stock,AMEX,USA,,,,,,otherlisted
TGLS,Tecnoglass Inc. Ordinary Shares,NYSE,USA,,,,,,otherlisted
TGS,Transportadora de Gas del Sur SA TGS Common Stock,NYSE,USA,,,,,,otherlisted
TGT,Target Corporation Common Stock,NYSE,USA,,,,,,otherlisted
THC,Tenet Healthcare Corporation Common Stock,NYSE,USA,,,,,,otherlisted
THG,Hanover Insurance Group Inc,NYSE,USA,,,,,,otherlisted
THM,"International Tower Hill Mines, Ltd. Ordinary Shares (Canada)",AMEX,USA,,,,,,otherlisted
THO,"Thor Industries, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
THQ,abrdn Healthcare Opportunities Fund Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted
THW,abrdn World Healthcare Fund Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted
TIC,"TIC Solutions, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TII,Titan Mining Corporation Common Shares,AMEX,USA,,,,,,otherlisted
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares),NYSE,USA,,,,,,otherlisted
TISI,"Team, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TJX,"TJX Companies, Inc. (The) Common Stock",NYSE,USA,,,,,,otherlisted
TK,Teekay Corporation Ltd. Common Stock,NYSE,USA,,,,,,otherlisted
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,NYSE,USA,,,,,,otherlisted
TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
TKR,Timken Company (The) Common Stock,NYSE,USA,,,,,,otherlisted
TLK,"PT Telekomunikasi Indonesia, Tbk",NYSE,USA,,,,,,otherlisted
TLYS,"Tilly's, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TM,Toyota Motor Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TMDE,TMD Energy Limited Ordinary Shares,AMEX,USA,,,,,,otherlisted
TME,"Tencent Music Entertainment Group American Depositary Shares, each representing two Class A Ordinary Shares",NYSE,USA,,,,,,otherlisted
TMHC,Taylor Morrison Home Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TMO,Thermo Fisher Scientific Inc Common Stock,NYSE,USA,,,,,,otherlisted
TMP,Tompkins Financial Corporation Common Stock,AMEX,USA,,,,,,otherlisted
TMQ,Trilogy Metals Inc. Common Stock,AMEX,USA,,,,,,otherlisted
TNC,Tennant Company Common Stock,NYSE,USA,,,,,,otherlisted
TNET,"TriNet Group, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TNK,Teekay Tankers Ltd.,NYSE,USA,,,,,,otherlisted
TNL,Travel   Leisure Co. Common  Stock,NYSE,USA,,,,,,otherlisted
TOL,"Toll Brothers, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TOON,"Kartoon Studios, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
TOPP,Toppoint Holdings Inc. Common Stock,AMEX,USA,,,,,,otherlisted
TOPS,"TOP Ships, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
TOST,"Toast, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
TOVX,"Theriva Biologics, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
TPB,"Turning Point Brands, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TPC,Tutor Perini Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TPET,Trio Petroleum Corp. Common Stock,AMEX,USA,,,,,,otherlisted
TPL,Texas Pacific Land Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TPR,"Tapestry, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TPTA,"Terra Property Trust, Inc. 6.00% Notes due 2026",NYSE,USA,,,,,,otherlisted
TPVG,TriplePoint Venture Growth BDC Corp. Common Stock,NYSE,USA,,,,,,otherlisted
TR,"Tootsie Roll Industries, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRAD,APEX Tech Acquisition Inc. Ordinary Shares,NYSE,USA,,,,,,otherlisted
TRAD.R,"APEX Tech Acquisition Inc. Rights, each entitling the holder to receive one-fourth (1/4) of one ordinary share",NYSE,USA,,,,,,otherlisted
TRAD.U,"APEX Tech Acquisition Inc. Units, each consisting of one Class A ordinary share and one right to receive one sixth (1/6) of a Class A ordinary share",NYSE,USA,,,,,,otherlisted
TRAK,"ReposiTrak, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRC,Tejon Ranch Co Common Stock,NYSE,USA,,,,,,otherlisted
TREX,"Trex Company, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRGP,"Targa Resources, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRN,"Trinity Industries, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRNO,Terreno Realty Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TROX,Tronox Holdings plc Ordinary Shares (UK),NYSE,USA,,,,,,otherlisted
TRP,TC Energy Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TRT,Trio-Tech International Common Stock,AMEX,USA,,,,,,otherlisted
TRTX,"TPG RE Finance Trust, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRU,TransUnion Common Stock,NYSE,USA,,,,,,otherlisted
TRV,"The Travelers Companies, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TRX,TRX Gold Corporation Common Stock,AMEX,USA,,,,,,otherlisted
TS,Tenaris S.A. American Depositary Shares,NYSE,USA,,,,,,otherlisted
TSI,"TCW Strategic Income Fund, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,USA,,,,,,otherlisted
TSN,"Tyson Foods, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TSQ,"Townsquare Media, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
TT,Trane Technologies plc,NYSE,USA,,,,,,otherlisted
TTAM,Titan America SA Common Shares,NYSE,USA,,,,,,otherlisted
TTC,Toro Company (The) Common Stock,NYSE,USA,,,,,,otherlisted
TTE,TotalEnergies SE Ordinary Shares,NYSE,USA,,,,,,otherlisted
TTI,"Tetra Technologies, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TU,Telus Corporation Ordinary Shares,NYSE,USA,,,,,,otherlisted
TUYA,"Tuya Inc. American Depositary Shares, each representing one Class A Ordinary Share",NYSE,USA,,,,,,otherlisted
TV,Grupo Televisa S.A.B. Common Stock,NYSE,USA,,,,,,otherlisted
TVC,Tennessee Valley Authority Common Stock,NYSE,USA,,,,,,otherlisted
TVE,Tennessee Valley Authority,NYSE,USA,,,,,,otherlisted
TWI,"Titan International, Inc. (DE) Common Stock",NYSE,USA,,,,,,otherlisted
TWLO,Twilio Inc. Class A Common Stock,NYSE,USA,,,,,,otherlisted
TWN,"Taiwan Fund, Inc. (The) Common Stock",NYSE,USA,,,,,,otherlisted
TWO,Two Harbors Investment Corp,NYSE,USA,,,,,,otherlisted
TWOD,Two Harbors Investments Corp 9.375% Senior Notes due 2030,NYSE,USA,,,,,,otherlisted
TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",NYSE,USA,,,,,,otherlisted
TXNM,"TXNM Energy, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
TXO,"TXO Partners, L.P. Common Units Representing Limited Partner Interests",NYSE,USA,,,,,,otherlisted
TXT,Textron Inc. Common Stock,NYSE,USA,,,,,,otherlisted
TY,Tri Continental Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TYG,Tortoise Energy Infrastructure Corporation Common Stock,NYSE,USA,,,,,,otherlisted
TYG.R,"Tortoise Energy Infrastructure Corporation Rights (expiring June 17, 2026) Rights",NYSE,USA,,,,,,otherlisted
TYL,"Tyler Technologies, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
U,Unity Software Inc. Common Stock,NYSE,USA,,,,,,otherlisted
UA,"Under Armour, Inc. Class C Common Stock",NYSE,USA,,,,,,otherlisted
UAA,"Under Armour, Inc. Class A Common Stock",NYSE,USA,,,,,,otherlisted
UAC,United Acquisition Corp. I Class A Ordinary Shares,AMEX,USA,,,,,,otherlisted
UAC.U,"United Acquisition Corp. I Units, each consisting of one Class A ordinary share and one-quarter of one redeemable warrant",AMEX,USA,,,,,,otherlisted
UAC.W,"United Acquisition Corp. I Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",AMEX,USA,,,,,,otherlisted
UAMY,United States Antimony Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UAN,"CVR Partners, LP Common Units representing Limited Partner Interests",NYSE,USA,,,,,,otherlisted
UAVS,"AgEagle Aerial Systems, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
UBER,"Uber Technologies, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UBS,UBS Group AG Registered Ordinary Shares,NYSE,USA,,,,,,otherlisted
UCB,"United Community Banks, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UCIB,"ETRACS UBS Bloomberg Constant Maturity Commodity Index (CMCI) Total Return ETN Series B due April 5, 2038",ARCA,USA,,,,,,otherlisted
UDR,"UDR, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UE,Urban Edge Properties Common Shares of Beneficial Interest,NYSE,USA,,,,,,otherlisted
UEC,Uranium Energy Corp. Common Stock,AMEX,USA,,,,,,otherlisted
UFI,"Unifi, Inc. New Common Stock",NYSE,USA,,,,,,otherlisted
UGI,UGI Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),NYSE,USA,,,,,,otherlisted
UHAL,U-Haul Holding Company Common Stock,NYSE,USA,,,,,,otherlisted
UHAL.B,U-Haul Holding Company Series N Non-Voting Common Stock,NYSE,USA,,,,,,otherlisted
UHS,"Universal Health Services, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UHT,Universal Health Realty Income Trust Common Stock,NYSE,USA,,,,,,otherlisted
UI,Ubiquiti Inc. Common Stock,NYSE,USA,,,,,,otherlisted
UIS,Unisys Corporation New Common Stock,NYSE,USA,,,,,,otherlisted
UL,Unilever PLC American Depositary Shares (each representing One Ordinary Share),NYSE,USA,,,,,,otherlisted
ULS,UL Solutions Inc. Class A Common Stock,NYSE,USA,,,,,,otherlisted
UMAC,"Unusual Machines, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
UMC,United Microelectronics Corporation (NEW) Common Stock,NYSE,USA,,,,,,otherlisted
UMH,"UMH Properties, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UNF,Unifirst Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UNFI,"United Natural Foods, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UNH,UnitedHealth Group Incorporated Common Stock (DE),NYSE,USA,,,,,,otherlisted
UNM,Unum Group Common Stock,NYSE,USA,,,,,,otherlisted
UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058,NYSE,USA,,,,,,otherlisted
UNP,Union Pacific Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UP,Wheels Up Experience Inc. Class A Common Stock,NYSE,USA,,,,,,otherlisted
UPS,"United Parcel Service, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
URG,Ur Energy Inc Common Shares (Canada),AMEX,USA,,,,,,otherlisted
URI,"United Rentals, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
USA,Liberty All-Star Equity Fund Common Stock,NYSE,USA,,,,,,otherlisted
USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",NYSE,USA,,,,,,otherlisted
USAS,"Americas Gold and Silver Corporation Common Shares, no par value",AMEX,USA,,,,,,otherlisted
USB,U.S. Bancorp Common Stock,NYSE,USA,,,,,,otherlisted
USBC,"USBC, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
USFD,US Foods Holding Corp. Common Stock,NYSE,USA,,,,,,otherlisted
USNA,"USANA Health Sciences, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
USPH,"U.S. Physical Therapy, Inc. Common Stock",NYSE,USA,,,,,,otherlisted
UTF,"Cohen & Steers Infrastructure Fund, Inc Common Stock",NYSE,USA,,,,,,otherlisted
UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest,AMEX,USA,,,,,,otherlisted
UTI,Universal Technical Institute Inc Common Stock,NYSE,USA,,,,,,otherlisted
UTL,UNITIL Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UTZ,Utz Brands Inc Class A Common Stock,NYSE,USA,,,,,,otherlisted
UUU,"Universal Safety Products, Inc. Common Stock",AMEX,USA,,,,,,otherlisted
UUUU,Energy Fuels Inc Ordinary Shares (Canada),AMEX,USA,,,,,,otherlisted
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,NYSE,USA,,,,,,otherlisted
UVV,Universal Corporation Common Stock,NYSE,USA,,,,,,otherlisted
UWMC,UWM Holdings Corporation Class A Common Stock,NYSE,USA,,,,,,otherlisted
UZD,"Array Digital Infrastructure, Inc. 6.250% Senior Notes due 2069",NYSE,USA,,,,,,otherlisted
UZE,"Array Digital Infrastructure, Inc. 5.500% Senior Notes due 2070",NYSE,USA,,,,,,otherlisted
UZF,"Array Digital Infrastructure, Inc. 5.500% Senior Notes due 2070",NYSE,USA,,,,,,otherlisted
V,Visa Inc.,NYSE,USA,,,,,,otherlisted
VAC,Marriott Vacations Worldwide Corporation Common Stock,NYSE,USA,,,,,,otherlisted
VACI,Viking Acquisition Corp. I Class A Ordinary Shares,NYSE,USA,,,,,,otherlisted
VACI.U,"Viking Acquisition Corp. I Units, each consisting of one Class A ordinary share and one-third of one Warrant",NYSE,USA,,,,,,otherlisted
VACI.W,Viking Acquisition Corp. I Warrants to purchase one Class A Ordinary Share,NYSE,USA,,,,,,otherlisted
VAL,Valaris Limited Common Shares,NYSE,USA,,,,,,otherlisted
VAL.W,Valaris Limited Warrants,NYSE,USA,,,,,,otherlisted
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,NYSE,USA,,,,,,otherlisted
VATE,INNOVATE Corp. Common Stock,NYSE,USA,,,,,,otherlisted
VBF,Invesco Bond Fund Common Stock,NYSE,USA,,,,,,otherlisted
VCV,Invesco California Value Municipal Income Trust Common Stock,NYSE,USA,,,,,,otherlisted
