row_number,instrument_id,symbol,isin,company_name,exchange,country,provider_before,source_provider_before,source_provider_proposed,identity_match,collision_result,disposition,candidate_action,evidence_blob_sha
1833,nse_india_22e37f4d188e0433,TNTELE,INE141D01018,Tamilnadu Telecommunication Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1834,nse_india_b4c9c2d51c5bc294,TOLINS,INE0RWQ01014,Tolins Tyres Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1835,nse_india_57559434dca63a44,TORNTPHARM,INE685A01028,Torrent Pharmaceuticals Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1836,nse_india_dc34b54e3cfec08f,TORNTPOWER,INE813H01021,Torrent Power Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1837,nse_india_c1fe2dc07393b7d6,TOTAL,INE336X01012,Total Transport Systems Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1838,nse_india_f841dc2389893956,TOUCHWOOD,INE486Y01013,Touchwood Entertainment Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1839,nse_india_11c5d5e91d522ec7,TPHQ,INE065J01024,Teamo Productions HQ Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1840,nse_india_e70354f0887ca73a,TPLPLASTEH,INE413G01022,TPL Plastech Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1841,nse_india_880f6a8e9fd200ad,TRACXN,INE0HMF01019,Tracxn Technologies Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1842,nse_india_afaa59d95535d099,TRANSPEK,INE687A01016,Transpek Industry Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1843,nse_india_e03a35a6ac4348e1,TRANSRAILL,INE454P01035,Transrail Lighting Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1844,nse_india_6e2adf108a022e91,TRAVELFOOD,INE103V01028,Travel Food Services Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1845,nse_india_92a077d53cbd2a9c,TREEHOUSE,INE040M01013,Tree House Education & Accessories Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1846,nse_india_c53b4a3d4292a5c6,TREJHARA,INE00CA01015,TREJHARA SOLUTIONS LIMITED,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1847,nse_india_f32a0fd73fdecfbf,TREL,INE0O3901029,Transindia Real Estate Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1848,nse_india_932a8bc7a9779b5c,TRENT,INE849A01020,Trent Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1849,nse_india_56f525f038e1439d,TRF,INE391D01019,TRF Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1850,nse_india_d51266e03ef3c5fa,TRIDENT,INE064C01022,Trident Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1851,nse_india_21b82b1f123e62b5,TRIGYN,INE948A01012,Trigyn Technologies Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1852,nse_india_a33bbebf8a663a0c,TRITURBINE,INE152M01016,Triveni Turbine Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1853,nse_india_fc3bf783e59a537c,TRIVENI,INE256C01024,Triveni Engineering & Industries Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1854,nse_india_8ac2cac7a283e25d,TRU,INE615R01029,TruCap Finance Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1855,nse_india_7b84275e092b0db7,TRUALT,INE0MWH01014,TruAlt Bioenergy Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1856,nse_india_302d650c855eea66,TSFINV,INE202Z01029,TSF INVESTMENTS LIMITED,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1857,nse_india_34f7f7a4b969bbf4,TTKHLTCARE,INE910C01018,TTK Healthcare Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1858,nse_india_72644cdaa23cfa46,TTKPRESTIG,INE690A01028,TTK Prestige Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1859,nse_india_593beafb24e713d1,TTL,INE592B01024,T T Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1860,nse_india_7714bfb205da6f5c,TTML,INE517B01013,Tata Teleservices (Maharashtra) Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1861,nse_india_5cd2d41394bcc576,TURTLEMINT,INE0OC301013,Turtlemint Fintech Solutions Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1862,nse_india_985f740d1d77537b,TVSELECT,INE236G01019,TVS Electronics Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1863,nse_india_69cde33e098ac26f,TVSHLTD,INE105A01035,TVS Holdings Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1864,nse_india_766d08b364f76f72,TVSMOTOR,INE494B01023,TVS Motor Company Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1865,nse_india_3bbb625b3e96a881,TVSSCS,INE395N01027,TVS Supply Chain Solutions Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1866,nse_india_f5cbfd913a780132,TVSSRICHAK,INE421C01016,TVS Srichakra Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1867,nse_india_54d929504e416c42,TVTODAY,INE038F01029,TV Today Network Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1868,nse_india_09735391ea7ae08d,UBL,INE686F01025,United Breweries Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1869,nse_india_64e0b1e43681a6b1,UCAL,INE139B01016,UCAL LIMITED,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1870,nse_india_b1f40a580818042f,UDS,INE851I01011,Updater Services Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1871,nse_india_42a61d2f21a0b312,UEL,INE899L01030,Ujaas Energy Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1872,nse_india_6d178c297310619c,UFBL,INE382M01027,United Foodbrands Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1873,nse_india_88a31e2dddb006e7,UFLEX,INE516A01017,UFLEX Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1874,nse_india_708c0c2cbd718242,UFO,INE527H01019,UFO Moviez India Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1875,nse_india_09e082509dc34491,UGARSUGAR,INE071E01023,The Ugar Sugar Works Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1876,nse_india_928f12a55443d58a,UGROCAP,INE583D01011,Ugro Capital Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1877,nse_india_357ad1b26811fea8,ULTRACEMCO,INE481G01011,UltraTech Cement Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1878,nse_india_3d99810a317e043a,ULTRAMAR,INE405A01021,Ultramarine & Pigments Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1879,nse_india_a613c30842a77478,UMESLTD,INE240C01028,Usha Martin Education & Solutions Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1880,nse_india_c04a3450baa6d08c,UMIYA-MRO,INE398B01018,UMIYA BUILDCON LIMITED,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1881,nse_india_9cc86981552ebdeb,UNICHEMLAB,INE351A01035,Unichem Laboratories Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1882,nse_india_f90fa6fbf4457953,UNIECOM,INE00U401027,Unicommerce Esolutions Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1883,nse_india_d68c914d7598faf4,UNIENTER,INE037A01022,Uniphos Enterprises Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1884,nse_india_755931f8c88cd3af,UNIMECH,INE0U3I01011,Unimech Aerospace and Manufacturing Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1885,nse_india_e645a267bf542183,UNIPARTS,INE244O01017,Uniparts India Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1886,nse_india_2ba6ef8a925a2ee8,UNITDSPR,INE854D01024,United Spirits Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1887,nse_india_1976f4979e30da23,UNITECH,INE694A01020,Unitech Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1888,nse_india_dc6ca45f2d1740af,UNITEDTEA,INE458F01011,The United Nilgiri Tea Estates Company Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1889,nse_india_d477306398697434,UNIVCABLES,INE279A01012,Universal Cables Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1890,nse_india_41bff10da08f3b44,UNOMINDA,INE405E01023,UNO Minda Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1891,nse_india_ae77dedd7ef6b498,UPL,INE628A01036,UPL Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1892,nse_india_3b65d34956e4f975,URBANCO,INE0CAZ01013,Urban Company Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1893,nse_india_3807da904d7b12a9,URJA,INE550C01020,Urja Global Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1894,nse_india_2bed8349b17e164e,USHAMART,INE228A01035,Usha Martin Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1895,nse_india_30f45af78a9bb150,USK,INE0N0Y01013,Udayshivakumar Infra Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1896,nse_india_426b3d8b9ee912f4,UTIAMC,INE094J01016,UTI Asset Management Company Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1897,nse_india_74fa0dce2be87f6e,UTLSOLAR,INE12UR01024,Fujiyama Power Systems Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1898,nse_india_c989228f4378e4a0,UTTAMSUGAR,INE786F01031,Uttam Sugar Mills Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1899,nse_india_c29be356a7331b34,UYFINCORP,INE152C01025,U. Y. Fincorp Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1900,nse_india_53ad7d789321b091,V2RETAIL,INE945H01021,V2 Retail Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1901,nse_india_82ea3d827d3a2310,VADILALIND,INE694D01016,Vadilal Industries Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1902,nse_india_bef9177578b2af3b,VAIBHAVGBL,INE884A01027,Vaibhav Global Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1903,nse_india_b3963253d6e3e531,VAISHALI,INE972X01022,Vaishali Pharma Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1904,nse_india_8b09b5e764e8fd5c,VAKRANGEE,INE051B01021,Vakrangee Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1905,nse_india_86070bba013040c8,VAML,INE1CDF01017,Vedanta Aluminium Metal Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1906,nse_india_6cd1f5d719984c16,VARDMNPOLY,INE835A01029,Vardhman Polytex Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1907,nse_india_a9c3aadd1cb3f2b2,VARROC,INE665L01035,Varroc Engineering Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1908,nse_india_3027126ed989747e,VASWANI,INE590L01019,Vaswani Industries Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1909,nse_india_9f6365012d181fc8,VBL,INE200M01039,Varun Beverages Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1910,nse_india_686f2ce3aa8b1dbf,VCL,INE098201036,Vaxtex Cotfab Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1911,nse_india_da819e128e076579,VEDL,INE205A01025,Vedanta Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1912,nse_india_d83d63224ebdb338,VEDPOWER,INE694L01019,Vedanta Power Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1913,nse_india_ef037f4ef71dfc3d,VEEDOL,INE484C01030,Veedol Corporation Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1914,nse_india_ffaaa0fdcd3010ab,VENKEYS,INE398A01010,Venky's (India) Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
1915,nse_india_2541e620a7c07b1e,VENTIVE,INE781S01027,Ventive Hospitality Limited,NSE,India,nse_india_v2_17g,,nse_india,MATCH_SYMBOL_ISIN,NO_COLLISION,READY_FOR_CANDIDATE_NORMALIZATION,SET_CANONICAL_SOURCE_PROVIDER,76c1065250030a7bbd882324b769a6a40cb2f430
