append_order,source_phase,asx_code,ticker,symbol,name,isin,instrument_class,scope_confidence,validation_decision,match_type,context_match,last_price,business_date,appended_ticker_duplicate_count,appended_isin_duplicate_count,ticker_already_in_current,isin_already_in_current
1143,v2.20G,TFL,TFL.AX,TFL.AX,TASFOODS LIMITED,AU000000TFL9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,20/02/2026,1,1,False,False
1144,v2.20G,TAS,TAS.AX,TAS.AX,TASMAN RESOURCES LTD,AU000000TAS5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.049,30/06/2026,1,1,False,False
1145,v2.20G,TEA,TEA.AX,TEA.AX,TASMEA LIMITED,AU0000326191,ordinary_equity,high,net_new_candidate,no_current_match,True,9.49,30/06/2026,1,1,False,False
1146,v2.20G,TIP,TIP.AX,TIP.AX,TEAMINVEST PRIVATE GROUP LIMITED,AU0000041717,ordinary_equity,high,net_new_candidate,no_current_match,True,1.1,30/06/2026,1,1,False,False
1147,v2.20G,TG1,TG1.AX,TG1.AX,TECHGEN METALS LTD,AU0000137440,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
1148,v2.20G,TNE,TNE.AX,TNE.AX,TECHNOLOGY ONE LIMITED,AU000000TNE8,ordinary_equity,high,net_new_candidate,no_current_match,True,29.47,30/06/2026,1,1,False,False
1149,v2.20G,TIO,TIO.AX,TIO.AX,TEMAS RESOURCES CORP.,AU0000417313,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.096,30/06/2026,1,1,False,False
1150,v2.20G,TPW,TPW.AX,TPW.AX,TEMPLE & WEBSTER GROUP LTD,AU000000TPW5,ordinary_equity,high,net_new_candidate,no_current_match,True,6.2,30/06/2026,1,1,False,False
1151,v2.20G,T92,T92.AX,T92.AX,TERRA CRITICAL MINERALS LIMITED,AU0000235004,ordinary_equity,high,net_new_candidate,no_current_match,True,0.05,30/06/2026,1,1,False,False
1152,v2.20G,TM1,TM1.AX,TM1.AX,TERRA METALS LIMITED,AU0000329302,ordinary_equity,high,net_new_candidate,no_current_match,True,0.285,30/06/2026,1,1,False,False
1153,v2.20G,TGH,TGH.AX,TGH.AX,TERRAGEN HOLDINGS LIMITED,AU0000062333,ordinary_equity,high,net_new_candidate,no_current_match,True,0.016,30/06/2026,1,1,False,False
1154,v2.20G,TMX,TMX.AX,TMX.AX,TERRAIN MINERALS LIMITED,AU000000TMX0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.004,30/06/2026,1,1,False,False
1155,v2.20G,TZN,TZN.AX,TZN.AX,TERRAMIN AUSTRALIA LIMITED.,AU000000TZN3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.021,30/06/2026,1,1,False,False
1156,v2.20G,TSO,TSO.AX,TSO.AX,TESORO GOLD LTD,AU0000077208,ordinary_equity,high,net_new_candidate,no_current_match,True,0.94,30/06/2026,1,1,False,False
1157,v2.20G,TES,TES.AX,TES.AX,TEST SECURITY,AU000000TES7,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
1158,v2.20G,TET,TET.AX,TET.AX,TETRAGON ENERGY LIMITED,AU0000472128,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
1159,v2.20G,TTX,TTX.AX,TTX.AX,TETRATHERIX LIMITED,AU0000400574,ordinary_equity,high,net_new_candidate,no_current_match,True,6,30/06/2026,1,1,False,False
1160,v2.20G,TG6,TG6.AX,TG6.AX,TG METALS LIMITED,AU0000217689,ordinary_equity,high,net_new_candidate,no_current_match,True,0.18,30/06/2026,1,1,False,False
1161,v2.20G,A2M,A2M.AX,A2M.AX,THE A2 MILK COMPANY LIMITED,NZATME0002S8,ordinary_equity,high,net_new_candidate,no_current_match,True,7.48,30/06/2026,1,1,False,False
1162,v2.20G,AU1,AU1.AX,AU1.AX,THE AGENCY GROUP AUSTRALIA LTD,AU000000AU12,ordinary_equity,high,net_new_candidate,no_current_match,True,0.026,24/06/2026,1,1,False,False
1163,v2.20G,WAG,WAG.AX,WAG.AX,THE AUSTRALIAN WEALTH ADVISORS GROUP LIMITED,AU0000307902,ordinary_equity,high,net_new_candidate,no_current_match,True,0.575,30/06/2026,1,1,False,False
1164,v2.20G,CC2,CC2.AX,CC2.AX,THE COCA COLA COMPANY (KKO) (NYSE),AU000000CC20,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
1165,v2.20G,HPC,HPC.AX,HPC.AX,THE HYDRATION PHARMACEUTICALS COMPANY LIMITED,AU0000187957,ordinary_equity,high,net_new_candidate,no_current_match,True,0.004,30/06/2026,1,1,False,False
1166,v2.20G,KOA,KOA.AX,KOA.AX,THE KOALA COMPANY LIMITED,AU0000459869,ordinary_equity,high,net_new_candidate,no_current_match,True,3.1,30/06/2026,1,1,False,False
1167,v2.20G,TLC,TLC.AX,TLC.AX,THE LOTTERY CORPORATION LIMITED,AU0000219529,ordinary_equity,high,net_new_candidate,no_current_match,True,5.76,30/06/2026,1,1,False,False
1168,v2.20G,SGR,SGR.AX,SGR.AX,THE STAR ENTERTAINMENT GROUP LIMITED,AU000000SGR6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.092,30/06/2026,1,1,False,False
1169,v2.20G,TGM,TGM.AX,TGM.AX,THETA GOLD MINES LIMITED,AU0000035701,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
1170,v2.20G,TEK,TEK.AX,TEK.AX,THORNEY TECHNOLOGIES LTD,AU000000TEK4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
1171,v2.20G,1TT,1TT.AX,1TT.AX,THRIVE TRIBE TECHNOLOGIES LIMITED,AU0000276271,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
1172,v2.20G,TIA,TIA.AX,TIA.AX,TIAN AN AUSTRALIA LIMITED,AU000000TIA6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.17,22/06/2026,1,1,False,False
1173,v2.20G,TML,TML.AX,TML.AX,TIMAH RESOURCES LIMITED,AU000000TML5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.047,25/06/2026,1,1,False,False
1174,v2.20G,TNY,TNY.AX,TNY.AX,TINYBEANS GROUP LTD,AU000000TNY6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.068,30/06/2026,1,1,False,False
1175,v2.20G,TTM,TTM.AX,TTM.AX,TITAN MINERALS LIMITED,AU000000TTM8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.715,30/06/2026,1,1,False,False
1176,v2.20G,TSL,TSL.AX,TSL.AX,TITANIUM SANDS LIMITED,AU000000TSL2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,29/06/2026,1,1,False,False
1177,v2.20G,TTT,TTT.AX,TTT.AX,TITOMIC LIMITED,AU000000TTT3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.22,30/06/2026,1,1,False,False
1178,v2.20G,TVN,TVN.AX,TVN.AX,TIVAN LIMITED,AU0000265217,ordinary_equity,high,net_new_candidate,no_current_match,True,0.295,30/06/2026,1,1,False,False
1179,v2.20G,TOU,TOU.AX,TOU.AX,TLOU ENERGY LIMITED,AU000000TOU2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
1180,v2.20G,TMK,TMK.AX,TMK.AX,TMK ENERGY LIMITED,AU000000TMK7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.13,30/06/2026,1,1,False,False
1181,v2.20G,TOK,TOK.AX,TOK.AX,TOLU MINERALS LIMITED.,PG0000000656,ordinary_equity,high,net_new_candidate,no_current_match,True,1.16,30/06/2026,1,1,False,False
1182,v2.20G,TEE,TEE.AX,TEE.AX,TOP END ENERGY LIMITED,AU0000189300,ordinary_equity,high,net_new_candidate,no_current_match,True,0.037,26/03/2026,1,1,False,False
1183,v2.20G,TOR,TOR.AX,TOR.AX,TORQUE METALS LIMITED..,AU0000147266,ordinary_equity,high,net_new_candidate,no_current_match,True,0.23,30/06/2026,1,1,False,False
1184,v2.20G,TRE,TRE.AX,TRE.AX,TOUBANI RESOURCES LIMITED,AU0000241416,ordinary_equity,high,net_new_candidate,no_current_match,True,0.39,30/06/2026,1,1,False,False
1185,v2.20G,TVL,TVL.AX,TVL.AX,TOUCH VENTURES LIMITED,AU0000175424,ordinary_equity,high,net_new_candidate,no_current_match,True,0.056,30/06/2026,1,1,False,False
1186,v2.20G,THL,THL.AX,THL.AX,TOURISM HOLDINGS RENTALS LIMITED,NZHELE0001S9,ordinary_equity,high,net_new_candidate,no_current_match,True,2.3,30/06/2026,1,1,False,False
1187,v2.20G,TWR,TWR.AX,TWR.AX,TOWER LIMITED,NZTWRE0011S2,ordinary_equity,high,net_new_candidate,no_current_match,True,1.53,30/06/2026,1,1,False,False
1188,v2.20G,ZHS,ZHS.AX,ZHS.AX,TRACKER FUND OF HONG KONG,AU000000ZHS7,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
1189,v2.20G,TRJ,TRJ.AX,TRJ.AX,TRAJAN GROUP HOLDINGS LIMITED,AU0000150526,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
1190,v2.20G,TCO,TCO.AX,TCO.AX,TRANSMETRO CORPORATION LIMITED,AU000000TCO0,ordinary_equity,high,net_new_candidate,no_current_match,True,2.61,30/06/2026,1,1,False,False
1191,v2.20G,TCL,TCL.AX,TCL.AX,TRANSURBAN GROUP,AU000000TCL6,ordinary_equity,high,net_new_candidate,no_current_match,True,14.38,30/06/2026,1,1,False,False
1192,v2.20G,TWE,TWE.AX,TWE.AX,TREASURY WINE ESTATES LIMITED,AU000000TWE9,ordinary_equity,high,net_new_candidate,no_current_match,True,4.76,30/06/2026,1,1,False,False
1193,v2.20G,TKM,TKM.AX,TKM.AX,TREK METALS LIMITED,AU000000TKM7,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.145,30/06/2026,1,1,False,False
1194,v2.20G,TGF,TGF.AX,TGF.AX,TRIBECA GLOBAL NATURAL RESOURCES LIMITED,AU0000023202,ordinary_equity,high,net_new_candidate,no_current_match,True,2.6,30/06/2026,1,1,False,False
1195,v2.20G,TBR,TBR.AX,TBR.AX,TRIBUNE RESOURCES LIMITED,AU000000TBR5,ordinary_equity,high,net_new_candidate,no_current_match,True,4.88,30/06/2026,1,1,False,False
1196,v2.20G,TON,TON.AX,TON.AX,TRITON MINERALS LTD,AU000000TON7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
1197,v2.20G,TRM,TRM.AX,TRM.AX,TRUSCOTT MINING CORPORATION LIMITED,AU000000TRM2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,30/06/2026,1,1,False,False
1198,v2.20G,TUA,TUA.AX,TUA.AX,TUAS LIMITED,AU0000089724,ordinary_equity,high,net_new_candidate,no_current_match,True,2.27,30/06/2026,1,1,False,False
1199,v2.20G,TGN,TGN.AX,TGN.AX,TUNGSTEN MINING NL,AU000000TGN3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.23,30/06/2026,1,1,False,False
1200,v2.20G,TCG,TCG.AX,TCG.AX,TURACO GOLD LIMITED,AU0000169039,ordinary_equity,high,net_new_candidate,no_current_match,True,0.45,30/06/2026,1,1,False,False
1201,v2.20G,TRA,TRA.AX,TRA.AX,TURNERS AUTOMOTIVE GROUP LIMITED,NZVNLE0001S1,ordinary_equity,high,net_new_candidate,no_current_match,True,7.05,25/06/2026,1,1,False,False
1202,v2.20G,TSR,TSR.AX,TSR.AX,TURNSTONE RESOURCES LTD,AU0000460404,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
1203,v2.20G,TSK,TSK.AX,TSK.AX,TUSKER MINERALS LTD,AU0000437634,ordinary_equity,high,net_new_candidate,no_current_match,True,0.067,30/06/2026,1,1,False,False
1204,v2.20G,TYX,TYX.AX,TYX.AX,TYRANNA RESOURCES LIMITED,AU000000TYX5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
1205,v2.20G,TYR,TYR.AX,TYR.AX,TYRO PAYMENTS LIMITED,AU0000066508,ordinary_equity,high,net_new_candidate,no_current_match,True,0.78,30/06/2026,1,1,False,False
1206,v2.20G,TZL,TZL.AX,TZL.AX,TZ LIMITED,AU000000TZL7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.026,30/06/2026,1,1,False,False
1207,v2.20G,UWC,UWC.AX,UWC.AX,UNDERWOOD CAPITAL LIMITED,AU0000373201,ordinary_equity,high,net_new_candidate,no_current_match,True,0.054,30/06/2026,1,1,False,False
1208,v2.20G,USM,USM.AX,USM.AX,UNION STAR METALS LTD,AU0000461881,ordinary_equity,high,net_new_candidate,no_current_match,True,0.009,30/06/2026,1,1,False,False
1209,v2.20G,UOS,UOS.AX,UOS.AX,UNITED OVERSEAS AUSTRALIA LIMITED,AU000000UOS4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.695,29/06/2026,1,1,False,False
1210,v2.20G,UNT,UNT.AX,UNT.AX,UNITH LTD,AU0000256646,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
1211,v2.20G,UM1,UM1.AX,UM1.AX,UNITY METALS LIMITED,AU0000432536,ordinary_equity,high,net_new_candidate,no_current_match,True,0.098,30/06/2026,1,1,False,False
1212,v2.20G,UBI,UBI.AX,UBI.AX,UNIVERSAL BIOSENSORS INC.,AU000000UBI2,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.014,19/08/2025,1,1,False,False
1213,v2.20G,UNI,UNI.AX,UNI.AX,UNIVERSAL STORE HOLDINGS LIMITED,AU0000113565,ordinary_equity,high,net_new_candidate,no_current_match,True,7.78,30/06/2026,1,1,False,False
1214,v2.20G,UBN,UBN.AX,UBN.AX,URBANISE.COM LIMITED,AU000000UBN2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.65,30/06/2026,1,1,False,False
1215,v2.20G,URF,URF.AX,URF.AX,US MASTERS RESIDENTIAL PROPERTY FUND,AU000000URF4,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,0.155,29/06/2026,1,1,False,False
1216,v2.20G,USC,USC.AX,USC.AX,US1 CRITICAL MINERALS LIMITED,AU0000436891,ordinary_equity,high,net_new_candidate,no_current_match,True,0.014,30/06/2026,1,1,False,False
1217,v2.20G,VR8,VR8.AX,VR8.AX,VANADIUM RESOURCES LIMITED,AU0000053522,ordinary_equity,high,net_new_candidate,no_current_match,True,0.013,30/06/2026,1,1,False,False
1218,v2.20G,VAN,VAN.AX,VAN.AX,VANTAGE METALS LIMITED,AU0000479453,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
1219,v2.20G,VAU,VAU.AX,VAU.AX,VAULT MINERALS LIMITED,AU0000355588,ordinary_equity,high,net_new_candidate,no_current_match,True,4.17,30/06/2026,1,1,False,False
1220,v2.20G,VBX,VBX.AX,VBX.AX,VBX LIMITED,AU0000395808,ordinary_equity,high,net_new_candidate,no_current_match,True,0.46,30/06/2026,1,1,False,False
1221,v2.20G,VR1,VR1.AX,VR1.AX,VECTION TECHNOLOGIES LTD,AU0000067522,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
1222,v2.20G,VBS,VBS.AX,VBS.AX,VECTUS BIOSYSTEMS LIMITED,AU000000VBS9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.125,29/06/2026,1,1,False,False
1223,v2.20G,VMS,VMS.AX,VMS.AX,VENARI MINERALS NL,AU0000424921,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,30/06/2026,1,1,False,False
1224,v2.20G,VBC,VBC.AX,VBC.AX,VERBREC LIMITED,AU0000125577,ordinary_equity,high,net_new_candidate,no_current_match,True,0.19,30/06/2026,1,1,False,False
1225,v2.20G,VTX,VTX.AX,VTX.AX,VERTEX MINERALS LIMITED,AU0000185910,ordinary_equity,high,net_new_candidate,no_current_match,True,0.12,30/06/2026,1,1,False,False
1226,v2.20G,VGX,VGX.AX,VGX.AX,VGX LIMITED,AU000000VGX8,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
1227,v2.20G,VHM,VHM.AX,VHM.AX,VHM LIMITED,AU0000253189,ordinary_equity,high,net_new_candidate,no_current_match,True,0.24,30/06/2026,1,1,False,False
1228,v2.20G,VIG,VIG.AX,VIG.AX,VICTOR GROUP HOLDINGS LIMITED,AU000000VIG9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.041,30/09/2025,1,1,False,False
1229,v2.20G,VTM,VTM.AX,VTM.AX,VICTORY METALS LIMITED,AU0000252645,ordinary_equity,high,net_new_candidate,no_current_match,True,1.625,30/06/2026,1,1,False,False
1230,v2.20G,VKA,VKA.AX,VKA.AX,VIKING MINES LIMITED,AU000000VKA8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
1231,v2.20G,VEN,VEN.AX,VEN.AX,VINTAGE ENERGY LTD,AU0000020885,ordinary_equity,high,net_new_candidate,no_current_match,True,0.002,30/06/2026,1,1,False,False
1232,v2.20G,VNL,VNL.AX,VNL.AX,VINYL GROUP LTD,AU0000310781,ordinary_equity,high,net_new_candidate,no_current_match,True,0.055,30/06/2026,1,1,False,False
1233,v2.20G,VIP,VIP.AX,VIP.AX,VIP GLOVES LTD,AU000000VIP0,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
1234,v2.20G,VGN,VGN.AX,VGN.AX,VIRGIN AUSTRALIA HOLDINGS LIMITED.,AU0000400616,ordinary_equity,high,net_new_candidate,no_current_match,True,3.07,30/06/2026,1,1,False,False
1235,v2.20G,VFX,VFX.AX,VFX.AX,VISIONFLEX GROUP LIMITED,AU0000303158,ordinary_equity,high,net_new_candidate,no_current_match,True,0.055,30/06/2026,1,1,False,False
1236,v2.20G,VLS,VLS.AX,VLS.AX,VITA LIFE SCIENCES LIMITED..,AU000000VLS8,ordinary_equity,high,net_new_candidate,no_current_match,True,2.5,30/06/2026,1,1,False,False
1237,v2.20G,VTA,VTA.AX,VTA.AX,VITA RESOURCES NL,AU0000453698,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,30/06/2026,1,1,False,False
1238,v2.20G,VML,VML.AX,VML.AX,VITAL METALS LIMITED,AU000000VML1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.1,30/06/2026,1,1,False,False
1239,v2.20G,VFY,VFY.AX,VFY.AX,VITRAFY LIFE SCIENCES LIMITED,AU0000361297,ordinary_equity,high,net_new_candidate,no_current_match,True,3.01,30/06/2026,1,1,False,False
1240,v2.20G,VIT,VIT.AX,VIT.AX,VITURA HEALTH LIMITED,AU0000266801,ordinary_equity,high,net_new_candidate,no_current_match,True,0.025,30/06/2026,1,1,False,False
1241,v2.20G,VEA,VEA.AX,VEA.AX,VIVA ENERGY GROUP LIMITED,AU0000016875,ordinary_equity,high,net_new_candidate,no_current_match,True,2.07,30/06/2026,1,1,False,False
1242,v2.20G,VVA,VVA.AX,VVA.AX,VIVA LEISURE LIMITED,AU0000046013,ordinary_equity,high,net_new_candidate,no_current_match,True,1.595,30/06/2026,1,1,False,False
1243,v2.20G,VMT,VMT.AX,VMT.AX,VMOTO LIMITED,AU000000VMT4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.115,30/06/2026,1,1,False,False
1244,v2.20G,VPR,VPR.AX,VPR.AX,VOLT GROUP LIMITED,AU000000VPR1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.1225,30/06/2026,1,1,False,False
1245,v2.20G,VRC,VRC.AX,VRC.AX,VOLT RESOURCES LIMITED,AU000000VRC9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0055,15/05/2026,1,1,False,False
1246,v2.20G,VSR,VSR.AX,VSR.AX,VOLTAIC STRATEGIC RESOURCES LTD,AU0000234395,ordinary_equity,high,net_new_candidate,no_current_match,True,0.032,30/06/2026,1,1,False,False
1247,v2.20G,VRX,VRX.AX,VRX.AX,VRX SILICA LIMITED,AU000000VRX5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.035,30/06/2026,1,1,False,False
1248,v2.20G,VSL,VSL.AX,VSL.AX,VULCAN STEEL LIMITED,AU0000181984,ordinary_equity,high,net_new_candidate,no_current_match,True,5.1,30/06/2026,1,1,False,False
1249,v2.20G,VYS,VYS.AX,VYS.AX,VYSARN LIMITED,AU000000VYS1,ordinary_equity,high,net_new_candidate,no_current_match,True,1.02,30/06/2026,1,1,False,False
1250,v2.20G,WAU,WAU.AX,WAU.AX,WA GOLD LIMITED,AU0000466021,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
1251,v2.20G,WAK,WAK.AX,WAK.AX,WA KAOLIN LIMITED,AU0000111247,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
1252,v2.20G,WA1,WA1.AX,WA1.AX,WA1 RESOURCES LTD,AU0000196594,ordinary_equity,high,net_new_candidate,no_current_match,True,11.4,30/06/2026,1,1,False,False
1253,v2.20G,WGN,WGN.AX,WGN.AX,WAGNERS HOLDING COMPANY LIMITED,AU000000WGN7,ordinary_equity,high,net_new_candidate,no_current_match,True,4.77,30/06/2026,1,1,False,False
1254,v2.20G,WAA,WAA.AX,WAA.AX,WAM ACTIVE LIMITED,AU000000WAA7,ordinary_equity,high,net_new_candidate,no_current_match,True,1.045,30/06/2026,1,1,False,False
1255,v2.20G,WMA,WMA.AX,WMA.AX,WAM ALTERNATIVE ASSETS LIMITED,AU0000110827,ordinary_equity,high,net_new_candidate,no_current_match,True,0.96,30/06/2026,1,1,False,False
1256,v2.20G,WAM,WAM.AX,WAM.AX,WAM CAPITAL LIMITED,AU000000WAM2,ordinary_equity,high,net_new_candidate,no_current_match,True,1.485,30/06/2026,1,1,False,False
1257,v2.20G,WGB,WGB.AX,WGB.AX,WAM GLOBAL LIMITED,AU0000009649,ordinary_equity,high,net_new_candidate,no_current_match,True,2.11,30/06/2026,1,1,False,False
1258,v2.20G,WMX,WMX.AX,WMX.AX,WAM INCOME MAXIMISER LIMITED,AU0000390387,ordinary_equity,high,net_new_candidate,no_current_match,True,1.69,30/06/2026,1,1,False,False
1259,v2.20G,WLE,WLE.AX,WLE.AX,WAM LEADERS LIMITED,AU000000WLE6,ordinary_equity,high,net_new_candidate,no_current_match,True,1.335,30/06/2026,1,1,False,False
1260,v2.20G,WMI,WMI.AX,WMI.AX,WAM MICROCAP LIMITED,AU000000WMI5,ordinary_equity,high,net_new_candidate,no_current_match,True,1.435,30/06/2026,1,1,False,False
1261,v2.20G,WAX,WAX.AX,WAX.AX,WAM RESEARCH LIMITED,AU000000WAX9,ordinary_equity,high,net_new_candidate,no_current_match,True,1.015,30/06/2026,1,1,False,False
1262,v2.20G,WAR,WAR.AX,WAR.AX,WAM STRATEGIC VALUE LIMITED,AU0000155707,ordinary_equity,high,net_new_candidate,no_current_match,True,1.075,30/06/2026,1,1,False,False
1263,v2.20G,SOL,SOL.AX,SOL.AX,WASHINGTON H. SOUL PATTINSON AND COMPANY LIMITED,AU000000SOL3,ordinary_equity,high,net_new_candidate,no_current_match,True,46.15,30/06/2026,1,1,False,False
1264,v2.20G,W2V,W2V.AX,W2V.AX,WAY 2 VAT LTD.,IL0011795064,ordinary_equity,high,net_new_candidate,no_current_match,True,0.073,30/06/2026,1,1,False,False
1265,v2.20G,WPR,WPR.AX,WPR.AX,WAYPOINT REIT,AU0000088064,a_reit_equity_like,medium,net_new_candidate,no_current_match,True,2.43,30/06/2026,1,1,False,False
1266,v2.20G,WQG,WQG.AX,WQG.AX,WCM GLOBAL GROWTH LIMITED,AU0000017071,ordinary_equity,high,net_new_candidate,no_current_match,True,1.935,30/06/2026,1,1,False,False
1267,v2.20G,WEB,WEB.AX,WEB.AX,WEB TRAVEL GROUP LIMITED,AU000000WEB7,ordinary_equity,high,net_new_candidate,no_current_match,True,2.96,30/06/2026,1,1,False,False
1268,v2.20G,WJL,WJL.AX,WJL.AX,WEBJET GROUP LIMITED,AU0000350118,ordinary_equity,high,net_new_candidate,no_current_match,True,0.41,30/06/2026,1,1,False,False
1269,v2.20G,WBT,WBT.AX,WBT.AX,WEEBIT NANO LTD,AU000000WBT5,ordinary_equity,high,net_new_candidate,no_current_match,True,8.35,30/06/2026,1,1,False,False
1270,v2.20G,WNX,WNX.AX,WNX.AX,WELLNEX LIFE LIMITED,AU0000162281,ordinary_equity,high,net_new_candidate,no_current_match,True,0.046,30/06/2026,1,1,False,False
1271,v2.20G,WCE,WCE.AX,WCE.AX,WEST COAST SILVER LIMITED,AU0000396905,ordinary_equity,high,net_new_candidate,no_current_match,True,0.099,30/06/2026,1,1,False,False
1272,v2.20G,WC1,WC1.AX,WC1.AX,WEST COBAR METALS LIMITED,AU0000169963,ordinary_equity,high,net_new_candidate,no_current_match,True,0.016,30/06/2026,1,1,False,False
1273,v2.20G,WWI,WWI.AX,WWI.AX,WEST WITS MINING LIMITED,AU000000WWI4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.405,30/06/2026,1,1,False,False
1274,v2.20G,WGR,WGR.AX,WGR.AX,WESTERN GOLD RESOURCES LIMITED.,AU0000153413,ordinary_equity,high,net_new_candidate,no_current_match,True,0.11,30/06/2026,1,1,False,False
1275,v2.20G,WRX,WRX.AX,WRX.AX,WESTERN RIDGE RESOURCES LIMITED,AU0000458739,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
1276,v2.20G,WYX,WYX.AX,WYX.AX,WESTERN YILGARN NL,AU0000231680,ordinary_equity,high,net_new_candidate,no_current_match,True,0.032,30/06/2026,1,1,False,False
1277,v2.20G,WGX,WGX.AX,WGX.AX,WESTGOLD RESOURCES LIMITED.,AU000000WGX6,ordinary_equity,high,net_new_candidate,no_current_match,True,4.7,30/06/2026,1,1,False,False
1278,v2.20G,WBC,WBC.AX,WBC.AX,WESTPAC BANKING CORPORATION,AU000000WBC1,ordinary_equity,high,net_new_candidate,no_current_match,True,35.21,30/06/2026,1,1,False,False
1279,v2.20G,WHI,WHI.AX,WHI.AX,WHITEFIELD INCOME LIMITED,AU0000360018,ordinary_equity,high,net_new_candidate,no_current_match,True,1.32,30/06/2026,1,1,False,False
1280,v2.20G,WHC,WHC.AX,WHC.AX,WHITEHAVEN COAL LIMITED,AU000000WHC8,ordinary_equity,high,net_new_candidate,no_current_match,True,7.63,30/06/2026,1,1,False,False
