row_number,local_code_raw_text,company_name,market_segment,industry,source_date
4095,9219,GiXo Ltd.,Growth Market(Domestic),9050,20260630
4096,9220,"FB CARE SERVICE CO.,LTD.",Standard Market(Domestic),9050,20260630
4097,9221,FULUHASHI EPO CORPORATION,Standard Market(Domestic),9050,20260630
4099,9223,"ASNOVA Co.,Ltd.",Growth Market(Domestic),9050,20260630
4100,9225,Bridge Consulting Group Inc.,Growth Market(Domestic),9050,20260630
4102,9227,"Microwave Chemical Co.,Ltd.",Growth Market(Domestic),9050,20260630
4103,9229,"SUNWELS Co.,Ltd.",Prime Market (Domestic),9050,20260630
4104,9233,"Asia Air Survey Co.,Ltd.",Standard Market(Domestic),5150,20260630
4105,9235,"Ureru Net Advertising Group Co.,Ltd.",Growth Market(Domestic),9050,20260630
4106,9236,Japan M&A Solution Incorporated,Growth Market(Domestic),9050,20260630
4107,9237,"Emimen Co.,Ltd.",Growth Market(Domestic),9050,20260630
4108,9238,"VALUE CREATION CO.,LTD.",Growth Market(Domestic),9050,20260630
4110,9240,Delivery Consulting Inc.,Growth Market(Domestic),9050,20260630
4111,9241,"Future Link Network Co.,Ltd.",Growth Market(Domestic),9050,20260630
4112,9242,"Media Research Institute,Inc.",Growth Market(Domestic),9050,20260630
4114,9244,DIGITALIFT Inc.,Growth Market(Domestic),9050,20260630
4115,9245,Livero Inc.,Growth Market(Domestic),9050,20260630
4116,9246,"ProjectHoldings,Inc.",Growth Market(Domestic),9050,20260630
4117,9247,TRE HOLDINGS CORPORATION,Prime Market (Domestic),9050,20260630
4118,9248,"People, Dreams & Technologies Group Co.,Ltd.",Standard Market(Domestic),9050,20260630
4119,9249,"Japan Ecosystem Co.,Ltd.",Standard Market(Domestic),9050,20260630
4120,9250,GRCS Inc.,Growth Market(Domestic),9050,20260630
4121,9251,"AB&Company Co.,Ltd.",Growth Market(Domestic),9050,20260630
4122,9252,"Last One Mile Co.,Ltd.",Growth Market(Domestic),9050,20260630
4123,9253,Slogan Inc.,Growth Market(Domestic),9050,20260630
4124,9254,"Lovable Marketing Group,inc.",Growth Market(Domestic),9050,20260630
4125,9256,"Succeed co.,ltd.",Growth Market(Domestic),9050,20260630
4127,9258,"CS-C.Co.,Ltd.",Growth Market(Domestic),9050,20260630
4128,9259,"TAKAYOSHI Holdings,INC.",Growth Market(Domestic),9050,20260630
4129,9262,"SILVER LIFE CO.,LTD.",Standard Market(Domestic),6100,20260630
4130,9264,"Puequ CO.,LTD.",Standard Market(Domestic),6050,20260630
4131,9265,"YAMASHITA HEALTH CARE HOLDINGS,INC.",Standard Market(Domestic),6050,20260630
4132,9267,"Genky DrugStores Co.,Ltd.",Prime Market (Domestic),6100,20260630
4133,9268,OPTIMUS GROUP COMPANY LIMITED,Standard Market(Domestic),6050,20260630
4134,9270,Valuence Holdings Inc.,Growth Market(Domestic),6050,20260630
4135,9271,"Wagokoro co.,ltd.",Growth Market(Domestic),6100,20260630
4136,9272,"Boutiques,Inc.",Growth Market(Domestic),9050,20260630
4137,9273,"KOA SHOJI HOLDINGS CO.,LTD.",Prime Market (Domestic),6050,20260630
4138,9274,"KPP GROUP HOLDINGS CO.,LTD.",Prime Market (Domestic),6050,20260630
4139,9278,BOOKOFF GROUP HOLDINGS LIMITED,Prime Market (Domestic),6100,20260630
4140,9279,GIFT HOLDINGS INC.,Prime Market (Domestic),6100,20260630
4145,9301,Mitsubishi Logistics Corporation,Prime Market (Domestic),5200,20260630
4146,9302,"MITSUI-SOKO HOLDINGS Co.,Ltd.",Prime Market (Domestic),5200,20260630
4147,9303,"The Sumitomo Warehouse Co.,Ltd.",Prime Market (Domestic),5200,20260630
4148,9304,Shibusawa Logistics Corporation,Prime Market (Domestic),5200,20260630
4149,9305,Yamatane Corporation,Prime Market (Domestic),6050,20260630
4150,9306,"Toyo Logistics Co.,Ltd.",Standard Market(Domestic),5200,20260630
4151,9307,"Sugimura Warehouse Co.,Ltd.",Standard Market(Domestic),5200,20260630
4152,9308,"Inui Global Logistics Co.,Ltd.",Standard Market(Domestic),5100,20260630
4153,9310,Japan Transcity Corporation,Prime Market (Domestic),5200,20260630
4154,9311,ASAGAMI CORPORATION,Standard Market(Domestic),5200,20260630
4155,9312,"THE KEIHIN CO.,LTD.",Standard Market(Domestic),5200,20260630
4156,9313,Maruhachi Warehouse Company Limited,Standard Market(Domestic),5200,20260630
4157,9319,"Chuo Warehouse Co.,Ltd.",Prime Market (Domestic),5200,20260630
4158,9322,"KAWANISHI WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,20260630
4159,9324,Yasuda Logistics Corporation,Prime Market (Domestic),5200,20260630
4160,9325,PHYZ Holdings Inc.,Standard Market(Domestic),5200,20260630
4161,9326,"KANTSU HD CO.,LTD.",Growth Market(Domestic),5200,20260630
4162,9327,"e-LogiT co.,ltd.",Standard Market(Domestic),5200,20260630
4163,9330,AGEHA Inc.,Growth Market(Domestic),9050,20260630
4164,9331,Caster Co.Ltd.,Growth Market(Domestic),9050,20260630
4165,9332,"NISSO HOLDINGS Co.,Ltd.",Prime Market (Domestic),9050,20260630
4168,9336,"Daiei Kankyo Co.,Ltd.",Prime Market (Domestic),9050,20260630
4169,9337,toridori Inc.,Growth Market(Domestic),9050,20260630
4170,9339,"COACH A Co.,Ltd.",Standard Market(Domestic),9050,20260630
4171,9340,"ASO INTERNATIONAL,INC.",Standard Market(Domestic),9050,20260630
4172,9341,"GENOVA,Inc.",Prime Market (Domestic),9050,20260630
4173,9342,Sumasapo Inc.,Growth Market(Domestic),9050,20260630
4174,9343,ibis inc.,Growth Market(Domestic),9050,20260630
4175,9344,Axis Consulting Corporation,Growth Market(Domestic),9050,20260630
4176,9345,"Bizmates,Inc.",Growth Market(Domestic),9050,20260630
4177,9346,"Cocorport,Inc.",Growth Market(Domestic),9050,20260630
4178,9347,"NIPPON KANZAI Holdings Co.,Ltd.",Prime Market (Domestic),9050,20260630
4179,9348,"ispace,inc.",Growth Market(Domestic),9050,20260630
4180,9351,"TOYO WHARF & WAREHOUSE CO.,LTD.",Standard Market(Domestic),5200,20260630
4181,9353,"SAKURAJIMA FUTO KAISHA,LTD.",Standard Market(Domestic),5200,20260630
4182,9355,RINKO CORPORATION,Standard Market(Domestic),5200,20260630
4183,9360,SUZUYO SHINWART CORPORATION,Standard Market(Domestic),5250,20260630
4184,9361,"FUSHIKI KAIRIKU UNSO CO.,LTD.",Standard Market(Domestic),5200,20260630
4185,9362,"HYOKI KAIUN KAISHA,LTD.",Standard Market(Domestic),5200,20260630
4186,9363,"DAIUN CO.,LTD.",Standard Market(Domestic),5200,20260630
4187,9364,"Kamigumi Co.,Ltd.",Prime Market (Domestic),5200,20260630
4188,9365,TRADIA CORPORATION,Standard Market(Domestic),5200,20260630
4189,9366,SANRITSU CORPORATION,Standard Market(Domestic),5200,20260630
4190,9367,"DAITO KOUN CO.,LTD.",Standard Market(Domestic),5200,20260630
4191,9368,"KIMURA UNITY CO.,LTD.",Standard Market(Domestic),5200,20260630
4192,9369,K.R.S.Corporation,Standard Market(Domestic),5200,20260630
4193,9376,"EURASIA TRAVEL Co.,Ltd.",Standard Market(Domestic),9050,20260630
4194,9380,"Azuma Shipping Co.,Ltd.",Standard Market(Domestic),5200,20260630
4195,9381,AIT CORPORATION,Prime Market (Domestic),5200,20260630
4196,9385,SHOEI CORPORATION,Standard Market(Domestic),3200,20260630
4198,9401,"TBS HOLDINGS,INC.",Prime Market (Domestic),5250,20260630
4199,9404,"Nippon Television Holdings,Inc.",Prime Market (Domestic),5250,20260630
4200,9405,ASAHI BROADCASTING GROUP HOLDINGS CORPORATION,Prime Market (Domestic),5250,20260630
4201,9408,"BSN MEDIA HOLDINGS,INC.",Standard Market(Domestic),5250,20260630
4202,9409,TV Asahi Holdings Corporation,Prime Market (Domestic),5250,20260630
4203,9412,SKY Perfect JSAT Corporation,Prime Market (Domestic),5250,20260630
4204,9413,TV TOKYO Holdings Corporation,Prime Market (Domestic),5250,20260630
4205,9414,Nippon BS Broadcasting Corporation,Standard Market(Domestic),5250,20260630
4206,9416,VISION INC.,Prime Market (Domestic),5250,20260630
4207,9417,"Smartvalue Co.,Ltd.",Standard Market(Domestic),5250,20260630
4208,9418,"U-NEXT HOLDINGS Co.,Ltd.",Prime Market (Domestic),5250,20260630
4209,9419,"WirelessGate,Inc.",Standard Market(Domestic),5250,20260630
4210,9421,NJ Holdings Inc.,Standard Market(Domestic),5250,20260630
4211,9423,Forval RealStraight Inc.,Standard Market(Domestic),5250,20260630
4212,9424,Japan Communications Inc.,Prime Market (Domestic),5250,20260630
4213,9425,ReYuu Japan Inc.,Standard Market(Domestic),5250,20260630
4214,9428,CROPS CORPORATION,Standard Market(Domestic),5250,20260630
4215,9432,"NTT,Inc.",Prime Market (Domestic),5250,20260630
4216,9433,KDDI CORPORATION,Prime Market (Domestic),5250,20260630
4217,9434,SoftBank Corp.,Prime Market (Domestic),5250,20260630
4220,9435,"HIKARI TSUSHIN,INC.",Prime Market (Domestic),5250,20260630
4221,9436,OKINAWA CELLULAR TELEPHONE COMPANY,Standard Market(Domestic),5250,20260630
4222,9438,MTI Ltd.,Prime Market (Domestic),5250,20260630
4223,9439,M・H・GROUP LTD.,Standard Market(Domestic),9050,20260630
4224,9441,"Bell-Park Co.,Ltd.",Standard Market(Domestic),5250,20260630
4225,9444,"TOSHIN HOLDINGS CO.,LTD",Standard Market(Domestic),5250,20260630
4226,9445,"FORVAL TELECOM,INC.",Standard Market(Domestic),5250,20260630
4227,9446,"SAKAI Holdings CO.,LTD",Standard Market(Domestic),5250,20260630
4228,9449,"GMO internet group,Inc.",Prime Market (Domestic),5250,20260630
4229,9450,Fibergate Inc.,Standard Market(Domestic),5250,20260630
4230,9466,Aidma Marketing Communication Corporation,Standard Market(Domestic),5250,20260630
4231,9467,"AlphaPolis Co.,Ltd.",Growth Market(Domestic),5250,20260630
4232,9468,KADOKAWA CORPORATION,Prime Market (Domestic),5250,20260630
4233,9470,"GAKKEN HOLDINGS CO.,LTD.",Prime Market (Domestic),5250,20260630
4234,9474,"ZENRIN CO.,LTD.",Prime Market (Domestic),5250,20260630
4235,9475,"Shobunsha Holdings,Inc.",Standard Market(Domestic),5250,20260630
4236,9476,"CHUOKEIZAI-SHA HOLDINGS,INC.",Standard Market(Domestic),5250,20260630
4237,9478,"SE Holdings and Incubations Co.,Ltd.",Standard Market(Domestic),5250,20260630
4238,9501,"Tokyo Electric Power Company Holdings,Incorporated",Prime Market (Domestic),4050,20260630
4239,9502,"Chubu Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4240,9503,"The Kansai Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4241,9504,"The Chugoku Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4242,9505,Hokuriku Electric Power Company,Prime Market (Domestic),4050,20260630
4243,9506,"Tohoku Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4244,9507,"Shikoku Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4245,9508,"Kyushu Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4246,9509,"Hokkaido Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4247,9511,"The Okinawa Electric Power Company,Incorporated",Prime Market (Domestic),4050,20260630
4248,9513,"Electric Power Development Co.,Ltd.",Prime Market (Domestic),4050,20260630
4249,9514,EF-ON INC.,Standard Market(Domestic),4050,20260630
4250,9517,"eREX Co.,Ltd.",Prime Market (Domestic),4050,20260630
4251,9519,"RENOVA,Inc.",Prime Market (Domestic),4050,20260630
4252,9531,"TOKYO GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4253,9532,"OSAKA GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4254,9533,"TOHO GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4255,9534,"HOKKAIDO GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4256,9535,"HIROSHIMA GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4257,9536,"SAIBU GAS HOLDINGS CO.,LTD.",Prime Market (Domestic),4050,20260630
4258,9537,"HOKURIKU GAS CO.,LTD.",Standard Market(Domestic),4050,20260630
4259,9539,"KEIYO GAS CO.,LTD.",Standard Market(Domestic),4050,20260630
4260,9543,"SHIZUOKA GAS CO.,LTD.",Prime Market (Domestic),4050,20260630
4261,9551,"METAWATER Co.,Ltd.",Prime Market (Domestic),4050,20260630
4262,9552,"Quants Research Institute Holdings,Inc.",Prime Market (Domestic),9050,20260630
4263,9553,"MicroAd,Inc.",Growth Market(Domestic),9050,20260630
4264,9554,"AViC Co.,Ltd.",Growth Market(Domestic),9050,20260630
4265,9556,INTLOOP Inc.,Growth Market(Domestic),9050,20260630
4266,9557,"airCloset,Inc.",Growth Market(Domestic),9050,20260630
4267,9558,"Japaniace Co.,Ltd.",Growth Market(Domestic),9050,20260630
4268,9560,PROGRIT Inc.,Growth Market(Domestic),9050,20260630
4269,9561,GLAD CUBE Inc.,Growth Market(Domestic),9050,20260630
4270,9562,Business Coach Inc.,Growth Market(Domestic),9050,20260630
4271,9563,Atlas Technologies Corporation,Growth Market(Domestic),9050,20260630
4272,9564,FCE Inc.,Standard Market(Domestic),9050,20260630
4273,9565,GLOE Inc.,Growth Market(Domestic),9050,20260630
4274,9601,"Shochiku Co.,Ltd.",Prime Market (Domestic),5250,20260630
4275,9602,"TOHO CO.,LTD",Prime Market (Domestic),5250,20260630
4276,9603,"H.I.S.Co.,Ltd.",Prime Market (Domestic),9050,20260630
4277,9605,"TOEI COMPANY,LTD.",Prime Market (Domestic),5250,20260630
4278,9610,WILSON LEARNING WORLDWIDE INC.,Standard Market(Domestic),9050,20260630
4279,9612,"LUCKLAND CO.,LTD.",Prime Market (Domestic),9050,20260630
4280,9616,"KYORITSU MAINTENANCE CO.,LTD.",Prime Market (Domestic),9050,20260630
4281,9619,"ICHINEN HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,20260630
4282,9621,"CTI Engineering Co.,Ltd.",Prime Market (Domestic),9050,20260630
4283,9622,"SPACE CO.,LTD.",Prime Market (Domestic),9050,20260630
4284,9625,"CERESPO CO.,LTD.",Standard Market(Domestic),9050,20260630
4285,9627,AIN HOLDINGS INC.,Prime Market (Domestic),6100,20260630
4286,9628,"SAN HOLDINGS,INC.",Prime Market (Domestic),9050,20260630
4287,9629,PCA CORPORATION,Prime Market (Domestic),5250,20260630
4288,9632,"Subaru Enterprise Co.,Ltd.",Standard Market(Domestic),9050,20260630
4289,9633,"TOKYO THEATRES COMPANY,INCORPORATED",Standard Market(Domestic),8050,20260630
4290,9635,"Musashino Kogyo Co.,Ltd.",Standard Market(Domestic),9050,20260630
4291,9636,Kin-Ei Corp.,Standard Market(Domestic),9050,20260630
4292,9639,"SANKYO FRONTIER CO.,LTD.",Standard Market(Domestic),9050,20260630
4293,9640,"Saison Technology Co.,Ltd.",Standard Market(Domestic),5250,20260630
4294,9644,"TANABE CONSULTING GROUP CO.,LTD.",Prime Market (Domestic),9050,20260630
4295,9647,"KYOWA ENGINEERING CONSULTANTS CO.,LTD.",Standard Market(Domestic),9050,20260630
4296,9651,"Japan Process Development Co.,Ltd.",Standard Market(Domestic),5250,20260630
4297,9656,GREENLAND RESORT COMPANY LIMITED,Standard Market(Domestic),9050,20260630
4298,9658,BUSINESS BRAIN SHOWA・OTA INC.,Prime Market (Domestic),5250,20260630
4299,9661,"Kabuki-Za Co.,Ltd.",Standard Market(Domestic),9050,20260630
4300,9663,"NAGAWA CO.,Ltd",Prime Market (Domestic),9050,20260630
4301,9672,"TOKYOTOKEIBA CO.,LTD.",Prime Market (Domestic),9050,20260630
4302,9678,"KANAMOTO CO.,LTD.",Prime Market (Domestic),9050,20260630
4303,9679,"HORAI Co.,Ltd.",Standard Market(Domestic),9050,20260630
4304,9682,DTS CORPORATION,Prime Market (Domestic),5250,20260630
4305,9684,"SQUARE ENIX HOLDINGS CO.,LTD.",Prime Market (Domestic),5250,20260630
4306,9685,"KYCOM HOLDINGS CO.,LTD.",Standard Market(Domestic),5250,20260630
4307,9686,"TOYO TEC CO.,LTD.",Standard Market(Domestic),9050,20260630
4308,9687,"KSK CO.,LTD",Standard Market(Domestic),5250,20260630
4309,9691,"RYOMO SYSTEMS CO.,LTD.",Standard Market(Domestic),5250,20260630
4310,9692,COMPUTER ENGINEERING & CONSULTING LTD.,Prime Market (Domestic),5250,20260630
4311,9697,"CAPCOM CO.,LTD.",Prime Market (Domestic),5250,20260630
4312,9698,"CREO CO.,LTD.",Standard Market(Domestic),5250,20260630
4313,9699,"NISHIO HOLDINGS CO.,LTD.",Prime Market (Domestic),9050,20260630
4314,9701,"Tokyo Kaikan Co.,Ltd.",Standard Market(Domestic),9050,20260630
4315,9702,ISB CORPORATION,Prime Market (Domestic),5250,20260630
4316,9704,"Agora Hospitality Group Co.,Ltd.",Standard Market(Domestic),9050,20260630
4317,9706,"Japan Airport Terminal Co.,ltd.",Prime Market (Domestic),8050,20260630
4318,9708,"Imperial Hotel,Ltd.",Standard Market(Domestic),9050,20260630
4319,9709,"NCS&A CO.,LTD.",Standard Market(Domestic),5250,20260630
4320,9713,"THE ROYAL HOTEL,LIMITED",Standard Market(Domestic),9050,20260630
4321,9715,transcosmos inc.,Prime Market (Domestic),9050,20260630
4322,9716,"NOMURA Co.,Ltd.",Prime Market (Domestic),9050,20260630
4323,9720,"HOTEL NEWGRAND CO.,LTD.",Standard Market(Domestic),9050,20260630
4324,9722,FUJITA KANKO INC.,Prime Market (Domestic),9050,20260630
4325,9723,"THE KYOTO HOTEL,LTD.",Standard Market(Domestic),9050,20260630
4326,9726,"KNT-CT Holdings Co.,Ltd.",Standard Market(Domestic),9050,20260630
4327,9729,TOKAI Corp.,Prime Market (Domestic),9050,20260630
4328,9731,"Hakuyosha Company,Ltd.",Standard Market(Domestic),9050,20260630
4329,9733,Nagase Brothers Inc.,Standard Market(Domestic),9050,20260630
4330,9735,"SECOM CO.,LTD.",Prime Market (Domestic),9050,20260630
4331,9739,NSW Inc.,Prime Market (Domestic),5250,20260630
4332,9740,"CENTRAL SECURITY PATROLS CO.,LTD.",Prime Market (Domestic),9050,20260630
4333,9742,INES Corporation,Prime Market (Domestic),5250,20260630
4334,9743,"TANSEISHA CO.,LTD.",Prime Market (Domestic),9050,20260630
4335,9744,MEITEC Group Holdings Inc.,Prime Market (Domestic),9050,20260630
4336,9746,TKC Corporation,Prime Market (Domestic),5250,20260630
4337,9753,IX Knowledge Incorporated,Standard Market(Domestic),5250,20260630
4338,9755,OYO Corporation,Prime Market (Domestic),9050,20260630
4339,9757,Funai Soken Holdings Incorporated,Prime Market (Domestic),9050,20260630
4340,9759,"NSD CO.,LTD.",Prime Market (Domestic),5250,20260630
4341,9760,"SHINGAKUKAI HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,20260630
4342,9761,"TOKAI LEASE CO.,LTD.",Standard Market(Domestic),9050,20260630
4343,9763,"Maruken Lease Co.,Ltd.",Standard Market(Domestic),6050,20260630
4344,9765,"OHBA CO.,LTD.",Prime Market (Domestic),9050,20260630
4345,9766,KONAMI GROUP CORPORATION,Prime Market (Domestic),5250,20260630
4346,9767,"NIKKEN KOGAKU CO.,LTD.",Standard Market(Domestic),9050,20260630
4347,9768,"IDEA Consultants,Inc.",Standard Market(Domestic),9050,20260630
4348,9769,"GAKKYUSHA CO.,LTD.",Prime Market (Domestic),9050,20260630
4349,9778,"SUBARU CO.,LTD.",Standard Market(Domestic),9050,20260630
4350,9780,HARIMA B.STEM CORPORATION,Standard Market(Domestic),9050,20260630
4351,9782,DMS INC.,Standard Market(Domestic),9050,20260630
4352,9788,"NAC CO.,LTD.",Prime Market (Domestic),9050,20260630
4353,9790,"Fukui Computer Holdings,Inc.",Prime Market (Domestic),5250,20260630
4354,9791,BIKEN TECHNO CORPORATION,Standard Market(Domestic),9050,20260630
4355,9793,"Daiseki Co.,Ltd.",Prime Market (Domestic),9050,20260630
4356,9795,"STEP CO.,LTD.",Prime Market (Domestic),9050,20260630
4357,9799,"ASAHI INTELLIGENCE SERVICE CO.,LTD.",Standard Market(Domestic),5250,20260630
4358,9812,"T.O. Holdings CO.,LTD.",Standard Market(Domestic),6100,20260630
4359,9816,Striders Corporation,Standard Market(Domestic),8050,20260630
4360,9818,"DAIMARU ENAWIN Co.,Ltd.",Standard Market(Domestic),6050,20260630
4361,9820,MT GENEX CORPORATION,Standard Market(Domestic),8050,20260630
4362,9823,Mammy Mart Holdings Corporation,Standard Market(Domestic),6100,20260630
4363,9824,"SENSHU ELECTRIC CO.,LTD.",Prime Market (Domestic),6050,20260630
4364,9827,"Lilycolor Co.,Ltd.",Standard Market(Domestic),6050,20260630
4365,9828,Genki Global Dining Concepts Corporation,Standard Market(Domestic),6100,20260630
4366,9830,TRUSCO NAKAYAMA CORPORATION,Prime Market (Domestic),6050,20260630
4367,9831,"YAMADA HOLDINGS CO.,LTD.",Prime Market (Domestic),6100,20260630
4368,9832,"AUTOBACS SEVEN CO.,LTD.",Prime Market (Domestic),6050,20260630
4369,9835,"JUNTENDO CO.,LTD.",Standard Market(Domestic),6100,20260630
4370,9837,"MORITO CO.,LTD.",Prime Market (Domestic),6050,20260630
4371,9842,ARCLANDS CORPORATION,Prime Market (Domestic),6100,20260630
4372,9843,"Nitori Holdings Co.,Ltd.",Prime Market (Domestic),6100,20260630
4373,9845,PARKER CORPORATION,Standard Market(Domestic),3200,20260630
4374,9846,"TENMAYA STORE CO.,LTD.",Standard Market(Domestic),6100,20260630
4375,9849,KYODO PAPER HOLDINGS,Standard Market(Domestic),6050,20260630
4376,9850,"GOURMET KINEYA CO.,LTD.",Prime Market (Domestic),6100,20260630
4377,9853,"GINZA RENOIR CO.,LTD.",Standard Market(Domestic),6100,20260630
4378,9854,"AIGAN CO.,LTD.",Standard Market(Domestic),6100,20260630
4379,9856,"KU HOLDINGS CO.,LTD.",Standard Market(Domestic),6100,20260630
4380,9857,EIWA CORPORATION,Standard Market(Domestic),6050,20260630
4381,9861,"YOSHINOYA HOLDINGS CO.,LTD.",Prime Market (Domestic),6100,20260630
4382,9867,Solekia Limited,Standard Market(Domestic),6050,20260630
4383,9869,"KATO SANGYO CO.,LTD.",Prime Market (Domestic),6050,20260630
4384,9872,"KITAKEI CO.,LTD.",Standard Market(Domestic),6050,20260630
4385,9876,"COX CO.,LTD.",Standard Market(Domestic),6100,20260630
